,pertIndex,leiden,gene_id,Pathways
ENSG00000167380,ENSG00000167380,5,ENSG00000167380,Cellular_responses_to_stress
ENSG00000167566,ENSG00000167566,5,ENSG00000167566,Cellular_responses_to_stress
ENSG00000167615,ENSG00000167615,5,ENSG00000167615,Cellular_responses_to_stress
ENSG00000167671,ENSG00000167671,5,ENSG00000167671,Cellular_responses_to_stress
ENSG00000167996,ENSG00000167996,5,ENSG00000167996,Cellular_responses_to_stress
ENSG00000168300,ENSG00000168300,5,ENSG00000168300,Cellular_responses_to_stress
ENSG00000170296,ENSG00000170296,5,ENSG00000170296,Cellular_responses_to_stress
ENSG00000170634,ENSG00000170634,5,ENSG00000170634,Cellular_responses_to_stress
ENSG00000170836,ENSG00000170836,5,ENSG00000170836,Cellular_responses_to_stress
ENSG00000170855,ENSG00000170855,5,ENSG00000170855,Cellular_responses_to_stress
ENSG00000171159,ENSG00000171159,5,ENSG00000171159,Cellular_responses_to_stress
ENSG00000171469,ENSG00000171469,5,ENSG00000171469,Cellular_responses_to_stress
ENSG00000171552,ENSG00000171552,5,ENSG00000171552,Cellular_responses_to_stress
ENSG00000172057,ENSG00000172057,5,ENSG00000172057,Cellular_responses_to_stress
ENSG00000172663,ENSG00000172663,5,ENSG00000172663,Cellular_responses_to_stress
ENSG00000172667,ENSG00000172667,5,ENSG00000172667,Cellular_responses_to_stress
ENSG00000172831,ENSG00000172831,5,ENSG00000172831,Cellular_responses_to_stress
ENSG00000172890,ENSG00000172890,5,ENSG00000172890,Cellular_responses_to_stress
ENSG00000173230,ENSG00000173230,5,ENSG00000173230,Cellular_responses_to_stress
ENSG00000173559,ENSG00000173559,5,ENSG00000173559,Cellular_responses_to_stress
ENSG00000173575,ENSG00000173575,5,ENSG00000173575,Cellular_responses_to_stress
ENSG00000173875,ENSG00000173875,5,ENSG00000173875,Cellular_responses_to_stress
ENSG00000174456,ENSG00000174456,5,ENSG00000174456,Cellular_responses_to_stress
ENSG00000175105,ENSG00000175105,5,ENSG00000175105,Cellular_responses_to_stress
ENSG00000175197,ENSG00000175197,5,ENSG00000175197,Cellular_responses_to_stress
ENSG00000177600,ENSG00000177600,5,ENSG00000177600,Cellular_responses_to_stress
ENSG00000178381,ENSG00000178381,5,ENSG00000178381,Cellular_responses_to_stress
ENSG00000178719,ENSG00000178719,5,ENSG00000178719,Cellular_responses_to_stress
ENSG00000179163,ENSG00000179163,5,ENSG00000179163,Cellular_responses_to_stress
ENSG00000179523,ENSG00000179523,5,ENSG00000179523,Cellular_responses_to_stress
ENSG00000180573,ENSG00000180573,5,ENSG00000180573,Cellular_responses_to_stress
ENSG00000180879,ENSG00000180879,5,ENSG00000180879,Cellular_responses_to_stress
ENSG00000181026,ENSG00000181026,5,ENSG00000181026,Cellular_responses_to_stress
ENSG00000181264,ENSG00000181264,5,ENSG00000181264,Cellular_responses_to_stress
ENSG00000181315,ENSG00000181315,5,ENSG00000181315,Cellular_responses_to_stress
ENSG00000181852,ENSG00000181852,5,ENSG00000181852,Cellular_responses_to_stress
ENSG00000182220,ENSG00000182220,5,ENSG00000182220,Cellular_responses_to_stress
ENSG00000182372,ENSG00000182372,5,ENSG00000182372,Cellular_responses_to_stress
ENSG00000182670,ENSG00000182670,5,ENSG00000182670,Cellular_responses_to_stress
ENSG00000182768,ENSG00000182768,5,ENSG00000182768,Cellular_responses_to_stress
ENSG00000183828,ENSG00000183828,5,ENSG00000183828,Cellular_responses_to_stress
ENSG00000185088,ENSG00000185088,5,ENSG00000185088,Cellular_responses_to_stress
ENSG00000185883,ENSG00000185883,5,ENSG00000185883,Cellular_responses_to_stress
ENSG00000186010,ENSG00000186010,5,ENSG00000186010,Cellular_responses_to_stress
ENSG00000186591,ENSG00000186591,5,ENSG00000186591,Cellular_responses_to_stress
ENSG00000188243,ENSG00000188243,5,ENSG00000188243,Cellular_responses_to_stress
ENSG00000188554,ENSG00000188554,5,ENSG00000188554,Cellular_responses_to_stress
ENSG00000189043,ENSG00000189043,5,ENSG00000189043,Cellular_responses_to_stress
ENSG00000196072,ENSG00000196072,5,ENSG00000196072,Cellular_responses_to_stress
ENSG00000196683,ENSG00000196683,5,ENSG00000196683,Cellular_responses_to_stress
ENSG00000196756,ENSG00000196756,5,ENSG00000196756,Cellular_responses_to_stress
ENSG00000196975,ENSG00000196975,5,ENSG00000196975,Cellular_responses_to_stress
ENSG00000197324,ENSG00000197324,5,ENSG00000197324,Cellular_responses_to_stress
ENSG00000197530,ENSG00000197530,5,ENSG00000197530,Cellular_responses_to_stress
ENSG00000197746,ENSG00000197746,5,ENSG00000197746,Cellular_responses_to_stress
ENSG00000197982,ENSG00000197982,5,ENSG00000197982,Cellular_responses_to_stress
ENSG00000198258,ENSG00000198258,5,ENSG00000198258,Cellular_responses_to_stress
ENSG00000198918,ENSG00000198918,5,ENSG00000198918,Cellular_responses_to_stress
ENSG00000203778,ENSG00000203778,5,ENSG00000203778,Cellular_responses_to_stress
ENSG00000204272,ENSG00000204272,5,ENSG00000204272,Cellular_responses_to_stress
ENSG00000204386,ENSG00000204386,5,ENSG00000204386,Cellular_responses_to_stress
ENSG00000204406,ENSG00000204406,5,ENSG00000204406,Cellular_responses_to_stress
ENSG00000211584,ENSG00000211584,5,ENSG00000211584,Cellular_responses_to_stress
ENSG00000213462,ENSG00000213462,5,ENSG00000213462,Cellular_responses_to_stress
ENSG00000214655,ENSG00000214655,5,ENSG00000214655,Cellular_responses_to_stress
ENSG00000219200,ENSG00000219200,5,ENSG00000219200,Cellular_responses_to_stress
ENSG00000220205,ENSG00000220205,5,ENSG00000220205,Cellular_responses_to_stress
ENSG00000221983,ENSG00000221983,5,ENSG00000221983,Cellular_responses_to_stress
ENSG00000228474,ENSG00000228474,5,ENSG00000228474,Cellular_responses_to_stress
ENSG00000231074,ENSG00000231074,5,ENSG00000231074,Cellular_responses_to_stress
ENSG00000233927,ENSG00000233927,5,ENSG00000233927,Cellular_responses_to_stress
ENSG00000245532,ENSG00000245532,5,ENSG00000245532,Cellular_responses_to_stress
ENSG00000248049,ENSG00000248049,5,ENSG00000248049,Cellular_responses_to_stress
ENSG00000249859,ENSG00000249859,5,ENSG00000249859,Cellular_responses_to_stress
ENSG00000251562,ENSG00000251562,5,ENSG00000251562,Cellular_responses_to_stress
ENSG00000254999,ENSG00000254999,5,ENSG00000254999,Cellular_responses_to_stress
ENSG00000257949,ENSG00000257949,5,ENSG00000257949,Cellular_responses_to_stress
ENSG00000260032,ENSG00000260032,5,ENSG00000260032,Cellular_responses_to_stress
ENSG00000268205,ENSG00000268205,5,ENSG00000268205,Cellular_responses_to_stress
ENSG00000269293,ENSG00000269293,5,ENSG00000269293,Cellular_responses_to_stress
ENSG00000270170,ENSG00000270170,5,ENSG00000270170,Cellular_responses_to_stress
ENSG00000109084,ENSG00000109084,14,ENSG00000109084,Metabolism_of_lipids
ENSG00000116133,ENSG00000116133,14,ENSG00000116133,Metabolism_of_lipids
ENSG00000120437,ENSG00000120437,14,ENSG00000120437,Metabolism_of_lipids
ENSG00000131473,ENSG00000131473,14,ENSG00000131473,Metabolism_of_lipids
ENSG00000139428,ENSG00000139428,14,ENSG00000139428,Metabolism_of_lipids
ENSG00000149485,ENSG00000149485,14,ENSG00000149485,Metabolism_of_lipids
ENSG00000155368,ENSG00000155368,14,ENSG00000155368,Metabolism_of_lipids
ENSG00000160752,ENSG00000160752,14,ENSG00000160752,Metabolism_of_lipids
ENSG00000198712,ENSG00000198712,13,ENSG00000198712,Mitochondrial_translation_termination
ENSG00000198727,ENSG00000198727,13,ENSG00000198727,Mitochondrial_translation_termination
ENSG00000198763,ENSG00000198763,13,ENSG00000198763,Mitochondrial_translation_termination
ENSG00000198786,ENSG00000198786,13,ENSG00000198786,Mitochondrial_translation_termination
ENSG00000198804,ENSG00000198804,13,ENSG00000198804,Mitochondrial_translation_termination
ENSG00000198840,ENSG00000198840,13,ENSG00000198840,Mitochondrial_translation_termination
ENSG00000198886,ENSG00000198886,13,ENSG00000198886,Mitochondrial_translation_termination
